"BIHAR","BEGUSARAI","2001","2628"
"BIHAR","BETTIAH","2001","2796"
"BIHAR","BHABHUA","2001","1368"
"BIHAR","BHAGALPUR","2001","2634"
"BIHAR","BHOJPUR","2001","2806"
"BIHAR","BUXAR","2001","1674"
"BIHAR","DARBHANGA","2001","2572"
"BIHAR","GAYA","2001","3182"
"BIHAR","GOPALGANJ","2001","2098"
"BIHAR","JAMALPUR RLY.","2001","225"
"BIHAR","JAMUI","2001","1046"
"BIHAR","JEHANABAD","2001","1353"
"BIHAR","KATIHAR","2001","1811"
"BIHAR","KATIHAR RLY.","2001","417"
"BIHAR","KHAGARIA","2001","895"
"BIHAR","KISHANGANJ","2001","897"
"BIHAR","LAKHISARAI","2001","754"
"BIHAR","MADHEPURA","2001","1062"
"BIHAR","MADHUBANI","2001","2897"
"BIHAR","MOTIHARI","2001","3881"
"BIHAR","MUNGER","2001","1758"
"BIHAR","MUZAFFARPUR","2001","4212"
"BIHAR","MUZAFFARPUR RLY.","2001","538"
"BIHAR","NALANDA","2001","3479"
"BIHAR","NAUGACHIA","2001","570"
"BIHAR","NAWADAH","2001","1515"
"BIHAR","PATNA","2001","8583"
"BIHAR","PATNA RLY.","2001","1127"
"BIHAR","PURNEA","2001","2054"
"BIHAR","ROHTAS","2001","2961"
"BIHAR","SAHARSA","2001","1066"
"BIHAR","SAMASTIPUR","2001","2853"
"BIHAR","SARAN","2001","3442"
"BIHAR","SHEIKHPURA","2001","804"
"BIHAR","SHEOHAR","2001","428"
"BIHAR","SITAMARHI","2001","1797"
"BIHAR","SIWAN","2001","1853"
"BIHAR","SUPAUL","2001","1672"
"BIHAR","VAISHALI","2001","4076"
"BIHAR","TOTAL","2001","88432"
"CHHATTISGARH","BALRAMPUR","2001","235"
"CHHATTISGARH","BILASPUR","2001","4353"
"CHHATTISGARH","BIZAPUR","2001","86"
"CHHATTISGARH","DANTEWARA","2001","739"
"CHHATTISGARH","DHAMTARI","2001","996"
"CHHATTISGARH","DURG","2001","6544"
"CHHATTISGARH","GRP RAIPUR","2001","315"
"CHHATTISGARH","JAGDALPUR","2001","1812"
"CHHATTISGARH","JANJGIR","2001","2059"
"CHHATTISGARH","JASHPUR","2001","719"
"CHHATTISGARH","KANKER","2001","760"
"CHHATTISGARH","KAWARDHA","2001","685"
"CHHATTISGARH","KORBA","2001","2112"
"CHHATTISGARH","KORIYA","2001","1644"
"CHHATTISGARH","MAHASAMUND","2001","1185"
"CHHATTISGARH","RAIGARH","2001","1650"
"CHHATTISGARH","RAIPUR","2001","6786"
"CHHATTISGARH","RAJNANDGAON","2001","2650"
"CHHATTISGARH","SARGUJA","2001","3130"
"CHHATTISGARH","TOTAL","2001","38460"
"GOA","NORTH GOA","2001","1271"
"GOA","SOUTH GOA","2001","1070"
"GOA","TOTAL","2001","2341"
"GUJARAT","AHMEDABAD COMMR.","2001","13496"
"GUJARAT","AHMEDABAD RURAL","2001","2146"
"GUJARAT","AHWA-DANG","2001","147"
"GUJARAT","AMRELI","2001","2191"
"GUJARAT","ANAND","2001","3879"
"GUJARAT","BHARUCH","2001","3052"
"GUJARAT","BHAVNAGAR","2001","5088"
"GUJARAT","DAHOD","2001","1717"
"GUJARAT","GANDHINAGAR","2001","3478"
"GUJARAT","HIMATNAGAR","2001","4013"
"GUJARAT","JAMNAGAR","2001","3857"
"GUJARAT","JUNAGADH","2001","5186"
"GUJARAT","KHEDA NORTH","2001","3851"
"GUJARAT","KUTCH","2001","3355"
"GUJARAT","MEHSANA","2001","5175"
"GUJARAT","NARMADA","2001","536"
"GUJARAT","NAVSARI","2001","1404"
"GUJARAT","PALANPUR","2001","3887"
"GUJARAT","PANCHMAHAL","2001","2535"
"GUJARAT","PATAN","2001","2447"
"GUJARAT","PORBANDAR","2001","1215"
"GUJARAT","RAJKOT COMMR.","2001","4774"
"GUJARAT","RAJKOT RURAL","2001","4402"
"GUJARAT","SURAT COMMR.","2001","3995"
"GUJARAT","SURAT RURAL","2001","1766"
"GUJARAT","SURENDRANAGAR","2001","3113"
"GUJARAT","VADODARA COMMR.","2001","5047"
"GUJARAT","VADODARA RURAL","2001","3137"
"GUJARAT","VALSAD","2001","3109"
"GUJARAT","W.RLY","2001","1421"
"GUJARAT","TOTAL","2001","103419"
"HARYANA","AMBALA","2001","2346"
"HARYANA","BHIWANI","2001","1855"
"HARYANA","FARIDABAD","2001","5808"
"HARYANA","FATEHABAD","2001","1214"
"HARYANA","GRP","2001","615"
"HARYANA","GURGAON","2001","3502"
"HARYANA","HISSAR","2001","2830"
"HARYANA","JHAJJAR","2001","1501"
"HARYANA","JIND","2001","1452"
"HARYANA","KAITHAL","2001","1195"
"HARYANA","KARNAL","2001","2383"
"HARYANA","KURUKSHETRA","2001","1753"
"HARYANA","MAHENDRAGARH","2001","1169"
"HARYANA","PANCHKULA","2001","1054"
"HARYANA","PANIPAT","2001","1895"
"HARYANA","REWARI","2001","1214"
"HARYANA","ROHTAK","2001","1856"
"HARYANA","SIRSA","2001","1768"
"HARYANA","SONIPAT","2001","1944"
"HARYANA","YAMUNANAGAR","2001","1405"
"HARYANA","TOTAL","2001","38759"
"HIMACHAL PRADESH","BILASPUR","2001","1074"
"HIMACHAL PRADESH","CHAMBA","2001","555"
"HIMACHAL PRADESH","G.R.P.","2001","4"
"HIMACHAL PRADESH","HAMIRPUR","2001","747"
"HIMACHAL PRADESH","KANGRA","2001","2035"
"HIMACHAL PRADESH","KINNAUR","2001","147"
"HIMACHAL PRADESH","KULLU","2001","630"
"HIMACHAL PRADESH","LAHAUL-SPITI","2001","50"
"HIMACHAL PRADESH","MANDI","2001","1747"
"HIMACHAL PRADESH","SHIMLA","2001","1964"
"HIMACHAL PRADESH","SIRMAUR","2001","703"
"HIMACHAL PRADESH","SOLAN","2001","1130"
"HIMACHAL PRADESH","UNA","2001","713"
"HIMACHAL PRADESH","TOTAL","2001","11499"
"JAMMU & KASHMIR","ANANTNAG","2001","1104"
"JAMMU & KASHMIR","AWANTIPORA","2001","316"
"JAMMU & KASHMIR","BARAMULLA","2001","1533"
"JAMMU & KASHMIR","BORDER","2001","708"
"JAMMU & KASHMIR","BUDGAM","2001","812"
"JAMMU & KASHMIR","CRIME JAMMU","2001","27"
"JAMMU & KASHMIR","CRIME SRINAGAR","2001","69"
"JAMMU & KASHMIR","DODA","2001","627"
"JAMMU & KASHMIR","GANDERBAL","2001","395"
"JAMMU & KASHMIR","JAMMU","2001","3607"
"JAMMU & KASHMIR","KARGIL","2001","82"
"JAMMU & KASHMIR","KATHUA","2001","817"
"JAMMU & KASHMIR","KULGAM","2001","635"
"JAMMU & KASHMIR","KUPWARA","2001","1027"
"JAMMU & KASHMIR","LEH","2001","137"
"JAMMU & KASHMIR","POONCH","2001","766"
"JAMMU & KASHMIR","PULWAMA","2001","883"
"JAMMU & KASHMIR","RAILWAYS","2001","17"
"JAMMU & KASHMIR","RAJOURI","2001","965"
"JAMMU & KASHMIR","RAMBAN","2001","537"
"JAMMU & KASHMIR","REASI","2001","389"
"JAMMU & KASHMIR","SRINAGAR","2001","3042"
"JAMMU & KASHMIR","UDHAMPUR","2001","1010"
"JAMMU & KASHMIR","TOTAL","2001","19505"
"JHARKHAND","BOKARO","2001","1936"
"JHARKHAND","CHAIBASA","2001","669"
"JHARKHAND","CHATRA","2001","748"
"JHARKHAND","DEOGHAR","2001","1106"
"JHARKHAND","DHANBAD","2001","2916"
"JHARKHAND","DHANBAD RLY.","2001","360"
"JHARKHAND","DUMKA","2001","1016"
"JHARKHAND","GARHWA","2001","788"
"JHARKHAND","GIRIDIH","2001","1918"
"JHARKHAND","GODDA","2001","1030"
"JHARKHAND","GUMLA","2001","658"
"JHARKHAND","HAZARIBAGH","2001","2498"
"JHARKHAND","JAMSHEDPUR","2001","2712"
"JHARKHAND","JAMSHEDPUR RLY.","2001","148"
"JHARKHAND","JAMTARA","2001","473"
"JHARKHAND","KODERMA","2001","667"
"JHARKHAND","LATEHAR","2001","380"
"JHARKHAND","LOHARDAGGA","2001","311"
"JHARKHAND","PAKUR","2001","483"
"JHARKHAND","PALAMU","2001","1461"
"JHARKHAND","RANCHI","2001","1602"
"JHARKHAND","SAHEBGANJ","2001","628"
"JHARKHAND","SARAIKELA","2001","692"
"JHARKHAND","SIMDEGA","2001","247"
"JHARKHAND","TOTAL","2001","25447"
"KARNATAKA","BAGALKOT","2001","1710"
"KARNATAKA","BANGALORE COMMR.","2001","27254"
"KARNATAKA","BANGALORE RURAL","2001","5209"
"KARNATAKA","BELGAUM","2001","5053"
"KARNATAKA","BELLARY","2001","3229"
"KARNATAKA","BIDAR","2001","4371"
"KARNATAKA","BIJAPUR","2001","2941"
"KARNATAKA","CHAMARAJNAGAR","2001","1390"
"KARNATAKA","CHICKMAGALUR","2001","2766"
"KARNATAKA","CHITRADURGA","2001","2691"
"KARNATAKA","DAKSHIN KANNADA","2001","3047"
"KARNATAKA","DAVANAGERE","2001","3301"
"KARNATAKA","DHARWAD COMMR.","2001","1902"
"KARNATAKA","DHARWAD RURAL","2001","899"
"KARNATAKA","GADAG","2001","899"
"KARNATAKA","GULBARGA","2001","4169"
"KARNATAKA","HASSAN","2001","4039"
"KARNATAKA","HAVERI","2001","2211"
"KARNATAKA","K.G.F.","2001","906"
"KARNATAKA","KODAGU","2001","1301"
"KARNATAKA","KOLAR","2001","3230"
"KARNATAKA","KOPPAL","2001","1406"
"KARNATAKA","MANDYA","2001","4807"
"KARNATAKA","MYSORE COMMR.","2001","1903"
"KARNATAKA","MYSORE RURAL","2001","2900"
"KARNATAKA","RAICHUR","2001","2384"
"KARNATAKA","RAILWAYS","2001","583"
"KARNATAKA","SHIMOGA","2001","4178"
"KARNATAKA","TUMKUR","2001","4141"
"KARNATAKA","UDUPI","2001","1959"
"KARNATAKA","UTTAR KANNADA","2001","2319"
"KARNATAKA","TOTAL","2001","109098"
"KERALA","ALAPUZHA","2001","7319"
"KERALA","CBCID","2001","250"
"KERALA","ERNAKULAM","2001","14843"
"KERALA","IDUKKI","2001","5421"
"KERALA","KANNUR","2001","5888"
"KERALA","KASARGOD","2001","3116"
"KERALA","KOLLAM","2001","9282"
"KERALA","KOTTAYAM","2001","7082"
"KERALA","KOZHIKODE","2001","8394"
"KERALA","MALAPPURAM","2001","7428"
"KERALA","PALAKKAD","2001","6516"
"KERALA","PATHANAMTHITTA","2001","4100"
"KERALA","RAILWAYS","2001","289"
"KERALA","THRISSUR","2001","10465"
"KERALA","TRIVANDRUM","2001","11368"
"KERALA","WAYANADU","2001","2086"
"KERALA","TOTAL","2001","103847"
"MADHYA PRADESH","BALAGHAT","2001","2925"
"MADHYA PRADESH","BARWANI","2001","2008"
"MADHYA PRADESH","BETUL","2001","2637"
"MADHYA PRADESH","BHIND","2001","3361"
"MADHYA PRADESH","BHOPAL","2001","13708"
"MADHYA PRADESH","BHOPAL RLY.","2001","1036"
"MADHYA PRADESH","CHHATARPUR","2001","3361"
"MADHYA PRADESH","CHHINDWARA","2001","3672"
"MADHYA PRADESH","DAMOH","2001","2879"
"MADHYA PRADESH","DATIYA","2001","1866"
"MADHYA PRADESH","DEWAS","2001","5039"
"MADHYA PRADESH","DHAR","2001","4910"
"MADHYA PRADESH","DINDORI","2001","821"
"MADHYA PRADESH","GUNA","2001","6001"
"MADHYA PRADESH","GWALIOR","2001","6846"
"MADHYA PRADESH","HARDA","2001","746"
"MADHYA PRADESH","HOSHANGABAD","2001","2741"
"MADHYA PRADESH","INDORE","2001","13063"
"MADHYA PRADESH","INDORE RLY.","2001","353"
"MADHYA PRADESH","JABALPUR","2001","8333"
"MADHYA PRADESH","JABALPUR RLY.","2001","359"
"MADHYA PRADESH","JHABUA","2001","3416"
"MADHYA PRADESH","KATNI","2001","2285"
"MADHYA PRADESH","KHANDWA","2001","3911"
"MADHYA PRADESH","KHARGON","2001","3499"
"MADHYA PRADESH","MANDLA","2001","2122"
"MADHYA PRADESH","MANDSAUR","2001","2616"
"MADHYA PRADESH","MORENA","2001","5229"
"MADHYA PRADESH","NARSINGHPUR","2001","2311"
"MADHYA PRADESH","NEEMUCH","2001","2208"
"MADHYA PRADESH","PANNA","2001","1921"
"MADHYA PRADESH","RAISEN","2001","3009"
"MADHYA PRADESH","RAJGARH","2001","3718"
"MADHYA PRADESH","RATLAM","2001","3342"
"MADHYA PRADESH","REWA","2001","4603"
"MADHYA PRADESH","SAGAR","2001","7681"
"MADHYA PRADESH","SATNA","2001","4763"
"MADHYA PRADESH","SEONI","2001","2143"
"MADHYA PRADESH","SHAHDOL","2001","4162"
"MADHYA PRADESH","SHAJAPUR","2001","3663"
"MADHYA PRADESH","SHEOPUR","2001","1053"
"MADHYA PRADESH","SHIVPURI","2001","4321"
"MADHYA PRADESH","SIDHI","2001","3508"
"MADHYA PRADESH","SIHORE","2001","3389"
"MADHYA PRADESH","TIKAMGARH","2001","3078"
"MADHYA PRADESH","UJJAIN","2001","7641"
"MADHYA PRADESH","UMARIYA","2001","1849"
"MADHYA PRADESH","VIDISHA","2001","3635"
"MADHYA PRADESH","TOTAL","2001","181741"
"MAHARASHTRA","AHMEDNAGAR","2001","4391"
"MAHARASHTRA","AKOLA","2001","4020"
"MAHARASHTRA","AMRAVATI COMMR.","2001","2837"
"MAHARASHTRA","AMRAVATI RURAL","2001","3655"
"MAHARASHTRA","AURANGABAD COMMR.","2001","2351"
"MAHARASHTRA","AURANGABAD RURAL","2001","2708"
"MAHARASHTRA","BEED","2001","3644"
"MAHARASHTRA","BHANDARA","2001","2252"
"MAHARASHTRA","BULDHANA","2001","3701"
"MAHARASHTRA","CHANDRAPUR","2001","3123"
"MAHARASHTRA","DHULE","2001","2040"
"MAHARASHTRA","GADCHIROLI","2001","1364"
"MAHARASHTRA","GONDIA","2001","2006"
"MAHARASHTRA","HINGOLI","2001","1841"
"MAHARASHTRA","JALGAON","2001","4014"
"MAHARASHTRA","JALNA","2001","2529"
"MAHARASHTRA","KOLHAPUR","2001","3162"
"MAHARASHTRA","LATUR","2001","3044"
"MAHARASHTRA","MUMBAI","2001","28968"
"MAHARASHTRA","MUMBAI RLY.","2001","2023"
"MAHARASHTRA","NAGPUR COMMR.","2001","9912"
"MAHARASHTRA","NAGPUR RLY.","2001","1056"
"MAHARASHTRA","NAGPUR RURAL","2001","5680"
"MAHARASHTRA","NANDED","2001","5348"
"MAHARASHTRA","NANDURBAR","2001","1079"
"MAHARASHTRA","NASIK COMMR.","2001","2195"
"MAHARASHTRA","NASIK RURAL","2001","4880"
"MAHARASHTRA","NAVI MUMBAI","2001","3063"
"MAHARASHTRA","OSMANABAD","2001","2702"
"MAHARASHTRA","PARBHANI","2001","2475"
"MAHARASHTRA","PUNE COMMR.","2001","8936"
"MAHARASHTRA","PUNE RLY.","2001","386"
"MAHARASHTRA","PUNE RURAL","2001","4380"
"MAHARASHTRA","RAIGAD","2001","2218"
"MAHARASHTRA","RATNAGIRI","2001","1431"
"MAHARASHTRA","SANGLI","2001","2999"
"MAHARASHTRA","SATARA","2001","3465"
"MAHARASHTRA","SINDHUDURG","2001","821"
"MAHARASHTRA","SOLAPUR COMMR.","2001","1567"
"MAHARASHTRA","SOLAPUR RURAL","2001","3145"
"MAHARASHTRA","THANE COMMR.","2001","6616"
"MAHARASHTRA","THANE RURAL","2001","3780"
"MAHARASHTRA","WARDHA","2001","3443"
"MAHARASHTRA","WASHIM","2001","1826"
"MAHARASHTRA","YAVATMAL","2001","4157"
"MAHARASHTRA","TOTAL","2001","171233"
"MANIPUR","BISHNUPUR","2001","226"
"MANIPUR","CHANDEL","2001","74"
"MANIPUR","CHURACHANDPUR","2001","132"
"MANIPUR","IMPHAL(EAST)","2001","337"
"MANIPUR","IMPHAL(WEST)","2001","1084"
"MANIPUR","SENAPATI","2001","176"
"MANIPUR","TAMENGLONG","2001","14"
"MANIPUR","THOUBAL","2001","403"
"MANIPUR","UKHRUL","2001","43"
"MANIPUR","TOTAL","2001","2489"
"MEGHALAYA","GARO HILLS EAST","2001","134"
"MEGHALAYA","GARO HILLS SOUTH","2001","49"
"MEGHALAYA","GARO HILLS WEST","2001","235"
"MEGHALAYA","JAINTIA HILLS","2001","214"
"MEGHALAYA","KHASI HILLS EAST","2001","754"
"MEGHALAYA","KHASI HILLS WEST","2001","125"
"MEGHALAYA","RI-BHOI","2001","176"
"MEGHALAYA","TOTAL","2001","1687"
"MIZORAM","AIZAWL","2001","1126"
"MIZORAM","CHAMPHAI","2001","203"
"MIZORAM","KOLASIB","2001","216"
"MIZORAM","LAWNGTLAI","2001","160"
"MIZORAM","LUNGLEI","2001","229"
"MIZORAM","MAMIT","2001","74"
"MIZORAM","SAIHA","2001","182"
"MIZORAM","SERCHHIP","2001","56"
"MIZORAM","TOTAL","2001","2246"
"NAGALAND","DIMAPUR","2001","464"
"NAGALAND","KIPHIRE","2001","18"
"NAGALAND","KOHIMA","2001","335"
"NAGALAND","MOKOKCHUNG","2001","93"
"NAGALAND","MON","2001","57"
"NAGALAND","PEREN","2001","28"
"NAGALAND","PHEK","2001","51"
"NAGALAND","TUENSANG","2001","41"
"NAGALAND","WOKHA","2001","93"
"NAGALAND","ZUNHEBOTO","2001","54"
"NAGALAND","TOTAL","2001","1234"
"ODISHA","ANGUL","2001","1461"
"ODISHA","BALASORE","2001","2341"
"ODISHA","BARAGARH","2001","1244"
"ODISHA","BERHAMPUR","2001","1270"
"ODISHA","BHADRAK","2001","1354"
"ODISHA","BOLANGIR","2001","1323"
"ODISHA","BOUDH","2001","415"
"ODISHA","CUTTACK","2001","4258"
"ODISHA","DEOGARH","2001","363"
"ODISHA","DHENKANAL","2001","1156"
"ODISHA","GAJAPATI","2001","433"
"ODISHA","GANJAM","2001","1790"
"ODISHA","JAGATSINGHPUR","2001","1314"
"ODISHA","JAJPUR","2001","1522"
"ODISHA","JHARSUGUDA","2001","750"
"ODISHA","KALAHANDI","2001","1269"
"ODISHA","KANDHAMAL","2001","1000"
"ODISHA","KENDRAPARA","2001","1057"
"ODISHA","KEONJHAR","2001","1922"
"ODISHA","KHURDA","2001","5076"
"ODISHA","KORAPUT","2001","1563"
"ODISHA","MALKANGIR","2001","496"
"ODISHA","MAYURBHANJ","2001","2029"
"ODISHA","NAYAGARH","2001","852"
"ODISHA","NOWRANGPUR","2001","687"
"ODISHA","NUAPADA","2001","466"
"ODISHA","PURI","2001","2202"
"ODISHA","RAYAGADA","2001","850"
"ODISHA","ROURKELA","2001","1213"
"ODISHA","SAMBALPUR","2001","2159"
"ODISHA","SONEPUR","2001","444"
"ODISHA","SRP(CUTTACK)","2001","461"
"ODISHA","SRP(ROURKELA)","2001","269"
"ODISHA","SUNDARGARH","2001","1652"
"ODISHA","TOTAL","2001","46661"
"PUNJAB","AMRITSAR","2001","1244"
"PUNJAB","BARNALA","2001","501"
"PUNJAB","BATALA","2001","393"
"PUNJAB","BHATINDA","2001","1080"
"PUNJAB","FARIDKOT","2001","463"
"PUNJAB","FATEHGARH SAHIB","2001","671"
"PUNJAB","FEROZEPUR","2001","1110"
"PUNJAB","G.R.P","2001","482"
"PUNJAB","GURDASPUR","2001","580"
"PUNJAB","HOSHIARPUR","2001","1237"
"PUNJAB","JAGRAON","2001","633"
"PUNJAB","JALANDHAR","2001","2461"
"PUNJAB","KAPURTHALA","2001","755"
"PUNJAB","KHANNA","2001","486"
"PUNJAB","LUDHIANA","2001","3785"
"PUNJAB","MAJITHA","2001","500"
"PUNJAB","MANSA","2001","425"
"PUNJAB","MOGA","2001","754"
"PUNJAB","MUKTSAR","2001","432"
"PUNJAB","NAWAN SHAHR","2001","612"
"PUNJAB","PATIALA","2001","5973"
"PUNJAB","ROPAR","2001","1278"
"PUNJAB","SANGRUR","2001","1285"
"PUNJAB","TARN TARAN","2001","634"
"PUNJAB","TOTAL","2001","27774"
"RAJASTHAN","AJMER","2001","6618"
"RAJASTHAN","ALWAR","2001","7023"
"RAJASTHAN","BANSWARA","2001","3508"
"RAJASTHAN","BARAN","2001","4333"
"RAJASTHAN","BARMER","2001","2369"
"RAJASTHAN","BHARATPUR","2001","7291"
"RAJASTHAN","BHILWARA","2001","6335"
"RAJASTHAN","BIKANER","2001","3952"
"RAJASTHAN","BUNDI","2001","4078"
"RAJASTHAN","CHITTORGARH","2001","7062"
"RAJASTHAN","CHURU","2001","2880"
"RAJASTHAN","DAUSA","2001","3546"
"RAJASTHAN","DHOLPUR","2001","3096"
"RAJASTHAN","DUNGARPUR","2001","1997"
"RAJASTHAN","G.R.P.","2001","962"
"RAJASTHAN","GANGANAGAR","2001","5610"
"RAJASTHAN","HANUMANGARH","2001","3956"
"RAJASTHAN","JAIPUR","2001","20604"
"RAJASTHAN","JAISALMER","2001","1020"
"RAJASTHAN","JALORE","2001","2507"
"RAJASTHAN","JHALAWAR","2001","3533"
"RAJASTHAN","JHUNJHUNU","2001","4102"
"RAJASTHAN","JODHPUR","2001","6535"
"RAJASTHAN","KARAULI","2001","2908"
"RAJASTHAN","KOTA","2001","7383"
"RAJASTHAN","NAGAUR","2001","4575"
"RAJASTHAN","PALI","2001","4640"
"RAJASTHAN","RAJSAMAND","2001","2872"
"RAJASTHAN","SAWAI MADHOPUR","2001","3094"
"RAJASTHAN","SIKAR","2001","4333"
"RAJASTHAN","SIROHI","2001","2185"
"RAJASTHAN","TONK","2001","3913"
"RAJASTHAN","UDAIPUR","2001","6365"
"RAJASTHAN","TOTAL","2001","155185"
"SIKKIM","EAST","2001","279"
"SIKKIM","NORTH","2001","36"
"SIKKIM","SOUTH","2001","79"
"SIKKIM","WEST","2001","50"
"SIKKIM","TOTAL","2001","444"
"TAMIL NADU","ARIYALUR","2001","1754"
"TAMIL NADU","CHENGAI","2001","7035"
"TAMIL NADU","CHENNAI","2001","7292"
"TAMIL NADU","CHENNAI RLY.","2001","493"
"TAMIL NADU","COIMBATORE RURAL","2001","9115"
"TAMIL NADU","COIMBATORE URBAN","2001","3490"
"TAMIL NADU","CUDDALORE","2001","8018"
"TAMIL NADU","DHARMAPURI","2001","5123"
"TAMIL NADU","DINDIGUL","2001","4657"
"TAMIL NADU","ERODE","2001","6631"
"TAMIL NADU","KANCHIPURAM","2001","5840"
"TAMIL NADU","KANYAKUMARI","2001","3732"
"TAMIL NADU","KARUR","2001","2245"
"TAMIL NADU","MADURAI RURAL","2001","4877"
"TAMIL NADU","MADURAI URBAN","2001","4161"
"TAMIL NADU","NAGAPATTINAM","2001","3724"
"TAMIL NADU","NAMAKKAL","2001","2659"
"TAMIL NADU","NILGIRIS","2001","1330"
"TAMIL NADU","PERAMBALUR","2001","1100"
"TAMIL NADU","PUDUKOTTAI","2001","3416"
"TAMIL NADU","RAMNATHAPURAM","2001","3234"
"TAMIL NADU","SALEM RURAL","2001","4225"
"TAMIL NADU","SALEM URBAN","2001","1846"
"TAMIL NADU","SIVAGANGAI","2001","3030"
"TAMIL NADU","THANJAVUR","2001","3506"
"TAMIL NADU","THENI","2001","2646"
"TAMIL NADU","THIRUNELVELI RURAL","2001","6350"
"TAMIL NADU","THIRUNELVELI URBAN","2001","1569"
"TAMIL NADU","THIRUVALLUR","2001","3468"
"TAMIL NADU","THIRUVANNAMALAI","2001","4749"
"TAMIL NADU","THIRUVARUR","2001","3043"
"TAMIL NADU","THOOTHUGUDI","2001","5290"
"TAMIL NADU","TRICHY RLY.","2001","206"
"TAMIL NADU","TRICHY RURAL","2001","3104"
"TAMIL NADU","TRICHY URBAN","2001","2279"
"TAMIL NADU","VELLORE","2001","7941"
"TAMIL NADU","VILLUPURAM","2001","7120"
"TAMIL NADU","VIRUDHUNAGAR","2001","4503"
"TAMIL NADU","TOTAL","2001","154801"
"TRIPURA","DHALAI","2001","205"
"TRIPURA","NORTH","2001","566"
"TRIPURA","SOUTH","2001","586"
"TRIPURA","WEST","2001","1444"
"TRIPURA","TOTAL","2001","2801"
